BTRAFCON	REGION	STRATUM	CASENUM	WEIGHT	PERNO	PJ	PSU
0	3	3	200988017287	18.158	1	2	27
1	3	3	200988017536	18.158	1	1	27
0	3	3	200988017647	18.158	1	1	27
0	3	3	200988017827	18.158	1	2	27
21	3	3	200988017855	18.158	1	2	27
1	3	3	200988018268	18.158	1	1	27
1	3	3	200988018300	18.158	1	1	27
0	3	3	200988018505	18.158	1	1	27
98	3	3	200988018573	18.158	1	1	27
0	3	3	200988018905	18.158	1	1	27
0	3	2	200988019108	9.079	1	1	27
1	3	2	200988019157	9.079	1	1	27
1	3	3	200988019162	18.158	1	1	27
0	3	3	200988019360	18.158	1	2	27
21	3	3	200988019551	18.158	1	1	27
62	3	2	200988019624	9.079	1	1	27
1	3	3	200988019649	18.158	1	1	27
1	3	3	200988020803	18.158	1	1	27
1	3	3	200988020841	18.158	1	1	27
0	3	3	200988021490	18.158	1	1	27
21	3	3	200988021596	18.158	1	1	27
0	3	3	200988022171	18.158	1	1	27
0	1	3	200993537831	18.566	1	4	21
0	1	3	200993539154	18.566	1	2	21
1	1	3	200993539219	18.566	1	3	21
1	1	3	200993539509	18.566	1	2	21
0	1	3	200993539673	18.566	1	4	21
0	1	1	200993540412	2.321	1	3	21
0	2	3	200993681315	61.524	1	3	31
0	2	3	200993681483	61.524	1	3	31
0	2	3	200993681622	61.524	1	3	31
0	2	3	200993681625	61.524	1	3	31
0	2	3	200993681643	61.524	1	3	31
0	2	3	200993682037	61.524	1	3	31
0	2	3	200993682204	61.524	1	3	31
0	2	3	200993682206	61.524	1	3	31
0	2	3	200993682333	121.606	1	10	29
0	2	3	200993682338	121.606	1	10	29
0	2	3	200993682517	121.606	1	10	29
