REGION	STRATUM	CASENUM	WEIGHT	EVENTNUM	PGAD	PVEHNO	PJ	PSU
3	6	200917259911	155.892	1	3	1	1	48
3	4	200917259926	311.784	1	3	1	1	48
3	4	200917260642	311.784	1	3	1	1	48
1	5	200917500126	65.454	1	1	1	5	6
1	4	200917500184	307.301	2	4	1	7	6
1	3	200917500196	23.242	1	4	1	14	6
1	3	200917500196	23.242	2	4	2	14	6
1	3	200917500196	23.242	3	4	3	14	6
1	5	200917500197	69.725	1	1	1	14	6
1	4	200917500256	313.761	1	4	1	14	6
1	3	200917500309	16.363	2	4	1	5	6
1	3	200917500309	16.363	3	4	1	5	6
1	1	200917500322	2.763	3	13	1	1	6
1	1	200917500322	2.763	4	2	2	1	6
1	6	200917500379	142.675	1	14	1	7	6
1	6	200917500431	137.904	1	3	1	4	6
1	5	200917500824	68.952	1	4	1	4	6
1	5	200917500824	68.952	2	3	2	4	6
1	3	200917500873	23.242	1	3	1	14	6
1	3	200917500873	23.242	2	14	2	14	6
1	3	200917500873	23.242	3	13	3	14	6
1	3	200917501070	17.238	2	1	1	4	6
1	1	200917501139	11.621	2	3	1	14	6
1	2	200917501190	5.746	2	14	1	4	6
1	2	200917501190	5.746	3	4	2	4	6
1	2	200917501190	5.746	4	4	3	4	6
1	2	200917501190	5.746	5	4	4	4	6
1	5	200917501201	69.063	1	3	1	1	6
1	5	200917501201	69.063	2	4	2	1	6
1	3	200917501287	20.242	1	2	1	26	6
1	6	200917501317	141.816	1	4	1	5	6
1	6	200917501435	141.697	1	3	1	26	6
1	6	200917501435	141.697	2	99	2	26	6
1	6	200917501435	141.697	3	99	3	26	6
1	5	200917501629	65.85	1	1	1	7	6
1	5	200917501629	65.85	2	1	2	7	6
1	5	200917501629	65.85	3	1	3	7	6
1	1	200917501774	11.621	3	2	1	14	6
1	6	200917501842	142.675	2	3	1	7	6
1	5	200917501988	74.1	2	13	1	20	6
1	5	200917501992	60.727	1	13	1	26	6
1	5	200917501992	60.727	2	13	2	26	6
1	1	200917502127	5.488	2	2	1	7	6
1	1	200917502127	5.488	3	13	2	7	6
1	5	200917502166	69.725	2	3	1	14	6
1	5	200917502166	69.725	3	14	2	14	6
1	5	200917502166	69.725	4	3	3	14	6
1	5	200917502166	69.725	6	4	4	14	6
1	5	200917502274	68.952	1	14	1	4	6
1	5	200917502274	68.952	2	4	2	4	6
1	4	200917502331	303.637	1	4	1	26	6
1	5	200917502528	69.725	2	4	1	14	6
1	2	200917502546	5.454	1	1	1	5	6
1	3	200917502554	16.363	3	1	1	5	6
1	3	200917502579	19.337	1	4	1	2	6
3	6	200917624766	140.773	1	4	1	1	49
3	1	200917625500	5.214	2	3	1	1	49
3	2	200917625603	5.214	1	3	1	1	49
3	4	200917625701	307.614	1	4	1	1	49
3	5	200917626005	67.779	2	3	1	1	49
3	2	200917626208	2.607	1	4	1	2	49
3	4	200917626519	307.614	2	4	1	1	49
3	4	200917626519	307.614	3	4	2	1	49
3	5	200917626829	67.779	1	3	1	1	49
3	5	200917626829	67.779	2	4	2	1	49
3	6	200917628183	140.773	1	4	1	1	49
3	4	200917628572	307.614	1	4	1	1	49
3	4	200917629041	307.614	1	2	1	1	49
3	1	200917629223	5.214	3	5	1	1	49
3	1	200917629223	5.214	4	3	2	1	49
3	1	200917629223	5.214	5	4	3	1	49
3	6	200917629226	140.773	1	1	1	1	49
3	6	200917629226	140.773	2	1	2	1	49
3	4	200917629371	307.614	1	3	1	1	49
3	1	200917630662	5.214	3	4	1	1	49
3	1	200917630662	5.214	4	2	2	1	49
3	1	200917630662	5.214	5	2	3	1	49
3	2	200917630674	5.214	3	14	1	1	49
3	1	200917630973	5.214	1	4	1	1	49
3	2	200917631174	5.214	1	3	1	1	49
3	2	200917631174	5.214	2	2	2	1	49
3	3	200917631233	15.641	1	4	1	1	49
3	1	200917631296	5.214	1	3	1	1	49
3	1	200917631296	5.214	2	3	2	1	49
3	1	200917631296	5.214	3	2	3	1	49
3	1	200917631582	5.214	6	2	1	1	49
3	1	200917631647	2.607	1	4	1	2	49
3	4	200917632087	307.614	1	1	1	1	49
3	4	200917632235	307.614	1	4	1	1	49
3	3	200917632350	15.641	2	3	1	1	49
3	5	200917632890	67.779	1	4	1	1	49
3	1	200917633065	2.607	1	1	1	3	49
3	2	200917633824	5.214	1	4	1	1	49
3	1	200917633948	5.214	2	2	1	1	49
3	2	200917633971	5.214	2	4	1	1	49
3	3	200917634123	15.641	1	2	1	1	49
3	2	200917634134	5.214	1	1	1	1	49
3	4	200917634649	307.614	1	1	1	1	49
3	4	200917635376	307.614	1	14	1	1	49
3	4	200917635376	307.614	2	4	2	1	49
3	1	200917636571	5.214	1	4	1	1	49
3	1	200917636571	5.214	2	3	2	1	49
3	1	200917636571	5.214	3	1	3	1	49
3	1	200917636571	5.214	4	4	4	1	49
3	4	200917636600	307.614	1	3	1	1	49
3	6	200917636743	140.773	1	4	1	1	49
3	3	200917637119	15.641	1	4	1	1	49
3	3	200917637119	15.641	2	4	2	1	49
3	2	200917637603	5.214	2	4	1	1	49
3	2	200917637621	5.214	1	4	1	1	49
3	4	200917638123	307.614	1	3	1	1	49
3	6	200918401112	139.127	1	3	1	3	9
3	5	200918401297	67.165	1	3	1	3	9
3	5	200918401297	67.165	2	14	2	3	9
3	5	200918401297	67.165	3	4	3	3	9
3	6	200918401991	139.127	1	3	1	3	9
3	4	200918402107	311.837	1	3	1	4	9
3	6	200918402371	139.127	1	14	1	4	9
3	1	200918402923	4.798	2	12	1	4	9
3	4	200918403120	311.837	1	1	1	3	9
3	3	200918403148	19.19	1	4	1	4	9
3	1	200918403207	4.798	2	1	1	3	9
3	3	200918403547	19.19	1	3	1	4	9
3	3	200918403547	19.19	2	2	2	4	9
2	6	200918433768	140	1	3	1	1	72
2	6	200918433768	140	2	3	2	1	72
2	4	200918435413	310	1	3	1	1	72
2	4	200918435812	310	1	3	1	2	72
2	4	200918435827	310	1	3	1	4	72
2	4	200918435918	310	1	1	1	6	72
2	2	200918435944	2	1	4	1	7	72
2	6	200918436035	140	1	3	1	4	72
2	6	200918436035	140	2	3	2	4	72
2	6	200918436035	140	3	4	3	4	72
2	4	200918436131	310	1	3	1	3	72
2	6	200918436623	140	2	2	1	1	72
2	4	200918436992	310	1	3	1	2	72
2	4	200918437116	310	1	2	1	1	72
2	4	200918437505	310	1	12	1	3	72
2	4	200918437724	310	1	3	1	6	72
2	4	200918437899	310	1	3	1	2	72
2	6	200918438008	140	1	14	1	1	72
2	4	200918438647	310	1	1	1	4	72
2	6	200918439316	140	1	3	1	6	72
2	5	200918439536	70	1	4	1	1	72
2	4	200918440085	310	1	2	1	1	72
2	2	200918440209	5	2	12	1	6	72
2	2	200918440243	5	2	3	1	1	72
2	4	200918440489	310	1	3	1	1	72
2	4	200918440532	310	1	3	1	6	72
2	4	200918440919	310	1	3	1	4	72
2	1	200918441922	5	2	4	1	3	72
2	1	200918442208	5	1	4	1	1	72
2	1	200918442208	5	2	4	2	1	72
2	1	200918442208	5	3	4	3	1	72
2	4	200918442744	310	1	3	1	2	72
2	4	200918442888	310	1	3	1	3	72
2	4	200918443003	310	1	2	1	4	72
2	2	200918443733	5	1	3	1	2	72
2	4	200918443753	310	1	3	1	4	72
2	4	200918444299	310	1	3	1	4	72
2	6	200918444458	140	1	3	1	1	72
2	6	200918444458	140	2	1	2	1	72
2	4	200918444531	310	1	3	1	3	72
2	4	200918445017	310	1	3	1	1	72
2	5	200918445192	70	1	3	1	4	72
2	4	200918445349	310	1	3	1	1	72
2	1	200918445471	5	1	2	1	4	72
2	1	200918445471	5	3	2	2	4	72
2	1	200918445471	5	4	3	3	4	72
2	4	200918445801	310	1	12	1	3	72
2	6	200918446161	140	1	3	1	6	72
2	6	200918446161	140	2	3	2	6	72
2	6	200918446161	140	3	3	3	6	72
2	4	200918446204	310	1	1	1	4	72
2	4	200918446349	310	1	3	1	6	72
2	4	200918446859	310	1	4	1	1	72
2	4	200918446859	310	2	4	2	1	72
2	2	200918447733	5	1	3	1	1	72
2	6	200918448492	140	1	14	1	6	72
2	1	200918448593	5	1	4	1	4	72
2	4	200918448877	310	1	3	1	4	72
2	4	200918448960	310	1	3	1	1	72
2	4	200918449065	310	1	12	1	6	72
2	4	200918449496	310	1	12	1	6	72
2	5	200918449909	70	1	4	1	2	72
2	4	200918450110	310	1	3	1	4	72
2	1	200918450302	5	1	3	1	1	72
2	1	200918450785	5	1	3	1	4	72
2	1	200918450785	5	2	3	2	4	72
2	1	200918450786	5	1	2	1	4	72
2	1	200918450786	5	2	2	2	4	72
2	1	200918450786	5	3	14	3	4	72
2	6	200918450895	140	2	3	1	6	72
2	2	200918451040	5	1	3	1	1	72
2	4	200918451093	310	1	4	1	2	72
2	1	200918451159	5	1	4	1	2	72
2	3	200918451185	20	1	3	1	4	72
2	4	200918451186	310	1	3	1	4	72
2	4	200918451841	310	1	1	1	4	72
2	6	200918452115	140	1	3	1	4	72
2	4	200918452398	310	1	3	1	2	72
2	4	200918452469	310	1	3	1	1	72
2	4	200918452547	310	1	3	1	4	72
2	4	200918452735	310	1	3	1	2	72
2	5	200918452955	70	2	3	1	3	72
2	1	200918453426	5	2	4	1	1	72
2	1	200918453426	5	3	4	2	1	72
2	1	200918453426	5	4	3	3	1	72
2	4	200918453472	310	1	13	1	1	72
2	1	200918453732	5	1	12	1	2	72
2	1	200918453732	5	2	1	2	2	72
2	4	200918454205	310	1	3	1	1	72
2	4	200918454343	310	2	99	1	4	72
2	4	200918454343	310	3	99	2	4	72
3	4	200918500988	311.837	1	1	1	6	9
2	1	200918966253	5.49	1	4	1	1	73
2	4	200918966474	307.457	1	3	1	2	73
2	4	200918966474	307.457	2	4	2	2	73
2	4	200918966551	307.457	1	1	1	2	73
2	6	200918966986	137.257	1	2	1	2	73
2	4	200918967256	307.457	1	1	1	1	73
2	4	200918967529	307.457	1	3	1	1	73
2	4	200918967613	319.251	1	4	1	10	73
2	4	200918967613	319.251	2	4	2	10	73
2	4	200918967621	307.457	1	1	1	2	73
2	5	200918967831	65.884	2	3	1	1	73
2	5	200918967831	65.884	3	3	1	1	73
2	1	200918967851	21.643	5	3	1	9	73
2	4	200918967950	307.457	1	3	1	1	73
2	6	200918968826	137.257	2	4	1	1	73
2	3	200918968920	20.252	1	1	1	5	73
2	1	200918969180	5.49	1	4	1	2	73
2	1	200918969180	5.49	2	4	2	2	73
2	1	200918969180	5.49	3	4	3	2	73
2	6	200918969420	127.7	1	3	1	10	73
2	4	200918969549	307.457	1	3	1	1	73
2	2	200918969813	10.126	1	3	1	5	73
2	4	200918970052	307.457	1	12	1	1	73
2	6	200918970878	127.7	1	1	1	10	73
2	6	200918970878	127.7	2	11	2	10	73
2	6	200918970878	127.7	3	12	3	10	73
2	1	200918970907	5.49	1	1	1	3	73
2	5	200918970929	65.884	1	1	1	2	73
2	4	200918971143	307.457	1	3	1	2	73
2	5	200918971500	65.884	1	3	1	2	73
2	4	200918971507	307.457	1	1	1	2	73
2	5	200918971664	65.884	2	4	1	1	73
2	3	200918971779	16.471	1	3	1	2	73
2	6	200918971790	137.257	3	12	1	2	73
2	4	200918971827	313.9	1	14	1	5	73
2	3	200918971894	16.471	1	3	1	1	73
2	2	200918971901	5.49	2	3	1	1	73
2	6	200918972236	127.7	1	1	1	10	73
2	4	200918972369	307.457	1	12	1	1	73
2	1	200918973144	10.126	1	1	1	5	73
2	6	200918973305	137.257	1	4	1	2	73
2	1	200918973605	10.126	1	4	1	5	73
2	4	200918973728	307.457	1	3	1	1	73
2	3	200918973776	16.471	1	14	1	2	73
2	6	200918974965	137.257	1	3	1	1	73
2	3	200918975580	16.471	1	4	1	2	73
2	4	200918976636	307.457	1	2	1	1	73
2	4	200918977354	307.457	1	3	1	1	73
2	6	200918977468	137.257	1	3	1	2	73
2	6	200918977814	129.858	1	4	1	9	73
2	6	200919374951	141.977	2	4	1	1	74
2	1	200919375395	4.176	1	3	1	9	74
2	4	200919375661	309.009	1	4	1	1	74
2	5	200919376442	66.813	2	3	1	1	74
2	4	200919376755	309.009	1	3	1	9	74
2	3	200919377416	16.703	4	1	1	1	74
2	4	200919377431	309.009	1	3	1	1	74
2	4	200919377431	309.009	2	3	2	1	74
2	2	200919377562	4.176	1	4	1	9	74
2	6	200919377674	141.977	1	14	2	9	74
2	6	200919377674	141.977	2	4	1	9	74
2	6	200919378062	141.977	4	11	1	1	74
2	6	200919378062	141.977	5	11	2	1	74
2	3	200919378201	16.703	1	4	1	1	74
2	3	200919378682	16.703	1	4	1	2	74
2	4	200919379169	309.009	1	3	1	1	74
2	4	200919379169	309.009	2	1	2	1	74
2	1	200919379357	4.176	2	4	1	9	74
2	6	200919379811	141.977	1	3	1	1	74
2	1	200919380432	4.176	1	4	1	9	74
2	1	200919380432	4.176	4	1	2	9	74
2	4	200919381526	309.009	1	4	1	9	74
2	2	200919381801	4.176	1	3	1	1	74
2	4	200919381861	309.009	1	3	1	1	74
2	2	200919382070	4.176	2	4	1	9	74
2	4	200919382271	309.009	1	3	1	9	74
2	2	200919382693	4.176	1	3	1	1	74
2	5	200919383349	66.813	1	4	1	9	74
2	3	200919383663	16.703	2	3	1	1	74
4	6	200920175854	137.278	1	4	1	1	75
4	6	200920177384	137.278	1	3	1	1	75
4	3	200920178430	16.15	1	4	1	2	75
4	3	200920178430	16.15	2	4	2	2	75
4	4	200920178553	306.858	1	3	1	2	75
4	4	200920178641	306.858	1	4	1	1	75
4	5	200920178750	64.602	1	4	1	1	75
4	4	200920179924	309.463	1	4	1	5	75
4	5	200920181336	64.602	2	14	1	2	75
4	6	200920181396	137.278	1	3	1	1	75
4	3	200920182489	16.15	1	3	1	1	75
4	4	200920182690	306.858	1	3	1	2	75
4	4	200920513115	315.872	1	2	1	5	76
4	4	200920513123	300.83	1	3	1	7	76
4	4	200920513512	315.872	1	2	1	6	76
4	6	200920513591	105.291	1	4	1	2	76
4	4	200920513605	300.83	1	3	1	7	76
4	1	200920513691	105.291	1	2	1	4	76
4	6	200920513812	105.291	1	3	1	2	76
4	6	200920513993	105.291	1	3	1	4	76
4	6	200920514085	105.291	1	2	1	2	76
4	5	200920514145	105.291	1	4	1	3	76
4	5	200920514242	105.291	2	2	1	18	76
4	3	200920514292	105.291	1	4	1	2	76
4	4	200920514304	300.83	1	3	1	7	76
4	4	200920514339	315.872	1	3	1	4	76
4	6	200920514399	105.291	2	4	1	4	76
4	6	200920514454	105.291	1	4	1	2	76
4	6	200920514578	105.291	1	4	1	3	76
4	4	200920514583	315.872	1	3	1	5	76
4	6	200920514614	105.291	2	4	1	3	76
4	6	200920514693	105.291	2	2	1	18	76
4	1	200920800046	6.118	1	2	1	20	96
4	4	200920800363	306.756	1	3	1	4	97
4	4	200920800406	306.756	1	14	1	3	97
4	4	200920800493	306.756	1	3	1	4	97
4	4	200920800877	308.048	1	3	1	11	96
4	6	200920801058	140	1	1	1	3	96
4	5	200920801282	67.179	2	3	1	33	96
4	5	200920801282	67.179	3	3	2	33	96
4	6	200920801664	133.372	1	4	1	3	97
4	4	200920802284	306.756	1	3	1	1	97
4	6	200920802872	140.72	3	1	1	20	96
4	6	200920802872	140.72	4	3	2	20	96
4	2	200920804031	13.337	1	4	1	9	97
4	4	200920804045	306.756	1	3	1	4	97
4	6	200920804059	133.372	1	3	1	4	97
4	6	200920804179	133.372	1	4	1	2	97
4	6	200920804179	133.372	2	4	2	2	97
4	1	200920804511	7.754	1	4	1	8	96
4	6	200920804605	137.639	5	13	1	11	96
4	4	200920804945	310	1	3	1	1	96
4	6	200920805546	143.775	1	4	1	5	97
4	4	200920805761	308.048	1	1	1	11	96
4	4	200920806989	308.089	1	1	1	5	97
4	6	200920806995	143.775	1	4	1	5	97
4	5	200920807009	66.686	2	2	1	4	97
4	4	200920807013	306.756	1	3	1	4	97
4	5	200920807373	69.782	1	4	1	8	96
4	5	200920807373	69.782	2	4	2	8	96
4	5	200920807645	67.343	2	4	1	6	96
4	5	200920808221	66.686	1	4	1	2	97
4	1	200920808304	6.554	1	3	1	11	96
4	4	200920809251	312.031	1	1	1	20	96
4	4	200920809535	306.756	1	4	1	4	97
4	4	200920809692	308.089	1	14	1	5	97
4	5	200920810136	67.343	2	3	1	6	96
4	5	200920810136	67.343	3	3	2	6	96
4	4	200920811455	308.048	1	3	1	11	96
4	4	200920811455	308.048	2	3	2	11	96
4	4	200920812506	306.756	1	3	1	2	97
4	4	200920812531	308.089	1	4	1	5	97
4	6	200920812623	133.372	1	3	1	3	97
4	6	200920812623	133.372	2	4	2	3	97
4	6	200920812623	133.372	3	4	3	3	97
4	6	200920813061	143.558	1	4	1	43	96
4	1	200920813065	15.951	5	2	1	43	96
4	5	200920813074	63.804	2	3	1	43	96
4	5	200920813091	63.804	1	4	1	43	96
4	6	200920813189	133.372	1	4	1	1	97
4	4	200920813364	306.756	1	3	1	4	97
4	5	200920813502	61.618	1	4	1	5	97
4	4	200920813537	310	1	4	1	1	96
4	4	200920813888	308.048	1	1	1	11	96
4	4	200920814617	310	1	4	1	1	96
4	4	200920814617	310	2	4	2	1	96
4	4	200920815000	308.048	1	3	1	11	96
4	6	200920914860	165.953	1	1	1	2	78
4	5	200920914945	55.318	1	3	1	1	78
4	5	200920914945	55.318	3	3	2	1	78
4	6	200920914971	165.953	2	4	1	1	78
4	4	200920915048	331.906	1	3	1	2	78
4	4	200920915131	331.906	1	2	1	2	78
4	5	200920915326	55.318	4	4	1	1	78
4	5	200920915326	55.318	5	4	2	1	78
4	3	200920915452	55.318	3	3	1	1	78
4	6	200920915453	165.953	2	4	1	1	78
4	6	200920915453	165.953	3	13	2	1	78
4	5	200920915519	55.318	1	4	1	1	78
4	4	200920915545	331.906	1	3	1	1	78
4	5	200920915615	55.318	1	13	1	1	78
4	6	200920915650	165.953	1	4	1	1	78
4	4	200920915741	331.906	1	1	1	1	78
4	4	200920915824	331.906	1	3	1	1	78
4	4	200920915846	331.906	1	3	1	1	78
4	4	200920916113	331.906	1	1	1	1	78
4	3	200920916132	55.318	1	3	1	1	78
4	4	200920916193	331.906	1	4	1	1	78
4	4	200920916193	331.906	2	4	2	1	78
4	6	200920916745	165.953	1	3	1	1	78
4	6	200920916838	165.953	1	1	1	1	78
4	6	200920916838	165.953	2	4	2	1	78
4	4	200920916906	331.906	1	3	1	1	78
4	6	200920916994	165.953	1	3	1	2	78
4	6	200920917157	165.953	1	4	1	1	78
4	5	200920917163	55.318	2	1	1	1	78
4	6	200920917298	165.953	1	3	1	1	78
4	5	200920917450	55.318	1	1	1	1	78
4	5	200920917721	55.318	2	2	1	3	78
4	6	200920917825	165.953	1	4	1	2	78
4	4	200920917884	331.906	1	13	1	1	78
4	5	200920917888	55.318	2	11	1	1	78
4	6	200920918056	165.953	1	3	1	1	78
4	4	200920918091	331.906	1	3	1	1	78
4	4	200920918149	331.906	1	3	1	1	78
4	4	200920918170	331.906	1	11	1	1	78
4	5	200920918565	55.318	4	2	1	1	78
4	6	200920918605	165.953	1	4	1	1	78
4	6	200920918605	165.953	2	4	2	1	78
4	6	200920918605	165.953	3	4	3	1	78
4	4	200920918988	331.906	1	4	1	2	78
4	4	200920919281	331.906	1	4	1	2	78
4	1	200921013241	11.094	1	1	1	7	79
4	1	200921013241	11.094	2	1	2	7	79
4	1	200921013241	11.094	3	1	3	7	79
4	5	200921013479	66.564	1	3	1	7	79
4	5	200921013479	66.564	2	3	2	7	79
4	5	200921013479	66.564	3	4	3	7	79
3	2	200921213040	4.166	1	4	1	2	42
3	1	200921214601	11.902	2	4	1	11	42
3	5	200921214839	66.659	2	4	1	1	42
3	3	200921215142	16.665	3	4	1	4	42
3	1	200921215339	4.227	2	4	1	6	42
3	1	200921216320	4.166	3	4	1	2	42
3	1	200921216916	4.166	3	4	1	2	42
3	6	200921217780	141.651	2	3	1	4	42
3	1	200921218398	4.166	3	3	1	1	42
3	3	200921218415	16.665	1	4	1	1	42
3	1	200921218911	4.166	3	3	1	1	42
3	1	200921219487	4.166	2	3	1	1	42
3	1	200921220033	4.166	5	2	2	1	42
3	1	200921220033	4.166	6	4	1	1	42
3	2	200921220249	4.166	4	1	1	1	42
3	2	200921220249	4.166	5	12	2	1	42
3	3	200921220468	16.665	1	3	1	1	42
3	1	200921220869	4.166	1	4	1	4	42
3	1	200921220869	4.166	2	4	2	4	42
3	1	200921220869	4.166	3	4	3	4	42
3	2	200921221193	4.166	2	4	1	1	42
3	3	200921222336	16.665	3	2	1	1	42
3	6	200921222409	141.651	2	3	1	3	42
3	3	200921222678	16.665	2	3	1	4	42
3	1	200921223018	4.166	1	2	1	1	42
3	6	200921223169	141.651	1	4	1	4	42
3	6	200921223169	141.651	2	4	2	4	42
3	4	200921223198	308.299	1	4	1	3	42
3	1	200921223639	4.166	2	3	1	1	42
3	1	200921223884	4.166	1	4	1	2	42
3	5	200921223950	69.429	4	4	1	1	61
3	6	200921224095	141.651	2	99	1	1	42
3	6	200921224095	141.651	3	3	2	1	42
3	4	200921224196	312.432	1	12	1	1	61
3	6	200921224993	141.651	3	1	1	3	42
3	6	200921225134	141.651	4	12	1	1	42
3	6	200921225134	141.651	5	1	2	1	42
3	6	200921305398	179.143	3	4	1	7	47
3	2	200921305463	19.605	1	3	1	1	47
3	1	200921305500	19.605	3	99	1	3	47
3	1	200921305893	89.572	1	4	1	7	47
3	4	200921305899	360.761	1	2	1	17	47
3	4	200921305902	313.685	1	14	1	3	47
3	4	200921306299	281.908	1	3	1	10	47
4	6	200921316009	144.222	1	3	1	7	79
4	6	200921316009	144.222	3	1	2	7	79
4	6	200921316009	144.222	4	1	3	7	79
4	1	200921316026	11.094	1	4	1	7	79
4	2	200922079046	2.404	1	4	1	5	81
4	6	200922079228	139.42	2	4	1	2	81
4	4	200922079586	310.09	1	2	1	3	81
4	4	200922079586	310.09	3	2	2	3	81
4	4	200922079959	307.686	1	3	1	1	81
4	2	200922082914	4.808	1	13	1	1	81
4	1	200922083373	4.808	1	3	1	1	81
4	4	200922083637	311.228	1	3	1	7	81
4	3	200922083843	16.827	1	1	1	5	81
4	2	200922084410	4.808	1	99	1	1	81
4	2	200922084436	4.808	1	4	1	1	81
4	6	200922084869	139.42	1	4	1	1	81
4	4	200922085146	311.228	1	14	1	7	81
4	3	200922085455	15.561	2	3	1	7	81
4	2	200922085779	10.657	1	4	1	11	81
4	4	200922086255	307.686	1	4	1	1	81
4	2	200922086785	4.808	2	3	1	2	81
4	5	200922086939	67.306	1	3	1	2	81
4	1	200922087043	4.808	3	3	1	1	81
4	2	200922087423	4.808	1	4	1	2	81
4	4	200922300267	311.904	1	3	1	1	82
4	2	200922300349	5.472	2	4	1	1	82
4	6	200922300700	142.272	1	4	1	1	82
4	4	200922301118	311.904	1	3	1	1	82
4	3	200922301560	16.416	1	12	1	1	82
4	4	200922301971	311.904	1	14	1	1	82
4	4	200922302039	311.904	1	14	1	1	82
4	5	200922302117	65.664	2	3	1	1	82
4	4	200922302169	311.904	1	3	1	1	82
4	4	200922302235	311.904	1	4	1	1	82
4	4	200922302292	311.904	1	3	1	1	82
4	5	200922302346	65.664	1	4	1	1	82
4	4	200922302570	311.904	1	3	1	1	82
4	4	200922302797	311.904	1	3	1	1	82
4	3	200922302938	16.416	1	3	1	1	82
4	3	200922302938	16.416	2	3	2	1	82
4	4	200922303017	311.904	1	3	1	1	82
4	4	200922303098	311.904	1	4	1	1	82
4	5	200922303215	65.664	3	4	1	1	82
4	3	200922303218	16.416	1	3	1	1	82
4	4	200922303378	311.904	1	3	1	1	82
4	4	200922303880	311.904	1	3	1	1	82
4	4	200922303937	311.904	1	2	1	1	82
4	4	200922304097	311.904	1	3	1	1	82
4	4	200922304157	311.904	1	2	1	1	82
4	6	200922304227	142.272	1	2	1	1	82
4	6	200922304227	142.272	2	2	2	1	82
4	5	200922304267	65.664	2	12	1	1	82
4	5	200922304267	65.664	3	1	2	1	82
4	4	200922304362	311.904	1	3	1	1	82
4	2	200922304519	5.472	1	4	1	1	82
4	2	200922304519	5.472	2	4	2	1	82
4	2	200922304519	5.472	3	4	3	1	82
4	4	200922304745	311.904	1	3	1	1	82
4	4	200922304992	311.904	1	2	1	1	82
4	3	200922305147	16.416	2	3	1	1	82
4	4	200922305269	311.904	1	2	1	1	82
4	4	200922305328	311.904	1	4	1	1	82
4	3	200922305468	16.416	1	3	1	1	82
4	4	200922305722	311.904	1	3	1	1	82
4	4	200922305722	311.904	2	3	2	1	82
4	6	200922305738	142.272	3	1	1	1	82
4	4	200922306117	311.904	1	2	1	1	82
4	4	200922306377	311.904	1	3	1	1	82
4	4	200922306434	311.904	1	2	1	1	82
4	4	200922306655	311.904	1	14	1	1	82
4	4	200922307043	311.904	1	99	1	1	82
4	4	200922307364	311.904	1	3	1	1	82
4	5	200922307421	65.664	1	4	1	1	82
4	6	200922307466	142.272	1	3	1	1	82
4	4	200922307658	311.904	1	4	1	1	82
4	6	200922307739	142.272	2	2	1	1	82
4	6	200922307776	142.272	1	4	1	1	82
4	4	200922307907	311.904	1	1	1	1	82
4	3	200922308029	16.416	3	1	1	1	82
4	3	200922308029	16.416	4	1	2	1	82
4	4	200922308180	311.904	1	4	1	1	82
4	4	200922308239	311.904	1	12	1	1	82
4	4	200922308429	311.904	1	14	1	1	82
4	4	200922308553	311.904	1	12	1	1	82
4	3	200922308590	16.416	1	1	1	1	82
4	3	200922308590	16.416	2	2	1	1	82
4	6	200922308622	142.272	1	3	1	1	82
4	3	200922308650	16.416	4	4	1	1	82
4	1	200922308669	5.472	1	4	1	1	82
4	5	200922308883	65.664	5	1	1	1	82
4	3	200922309054	16.416	1	3	1	1	82
4	3	200922309054	16.416	3	3	2	1	82
4	4	200922309447	311.904	1	4	1	1	82
4	2	200922309664	5.472	1	4	1	2	82
4	4	200922309709	311.904	1	1	1	1	82
4	4	200922309830	311.904	1	3	1	1	82
4	4	200922396298	311.904	1	12	1	1	82
4	4	200922396450	311.904	1	3	1	1	82
4	4	200922396577	311.904	1	4	1	1	82
4	2	200922396678	5.472	1	3	1	1	82
4	4	200922396974	311.904	1	3	1	1	82
4	3	200922397077	16.416	1	3	1	1	82
4	3	200922397077	16.416	2	1	2	1	82
4	6	200922397084	142.272	1	4	1	1	82
4	4	200922397200	311.904	1	3	1	1	82
4	4	200922397400	311.904	1	1	1	1	82
4	4	200922397657	311.904	1	3	1	1	82
4	3	200922397709	16.416	1	3	1	1	82
4	4	200922397831	311.904	1	3	1	1	82
4	4	200922397904	311.904	1	1	1	1	82
4	1	200922397973	5.472	1	1	1	1	82
4	4	200922398083	311.904	1	3	1	1	82
4	1	200922398241	5.472	3	1	1	1	82
4	1	200922398241	5.472	4	1	2	1	82
4	4	200922398336	311.904	1	3	1	1	82
4	4	200922398467	311.904	1	1	1	1	82
4	4	200922398825	311.904	1	3	1	1	82
4	4	200922399096	311.904	1	11	1	1	82
4	4	200922399380	311.904	1	2	1	1	82
4	4	200922399775	311.904	1	3	1	1	82
4	6	200922399893	142.272	1	4	1	1	82
4	1	200922399959	5.472	1	4	1	1	82
3	4	200923911576	308.334	1	3	1	3	50
3	2	200923912042	4.602	1	4	1	1	50
3	6	200923912672	152.786	1	4	1	10	50
3	6	200923912710	136.771	1	4	1	7	50
3	4	200923913027	308.334	1	2	1	3	50
3	5	200923913036	69.03	3	4	1	3	50
3	4	200923913081	308.334	1	1	1	5	50
3	4	200923913610	314.572	1	3	1	7	50
3	1	200923914137	4.602	2	2	1	4	50
3	1	200923914137	4.602	3	2	2	4	50
3	4	200923914269	314.572	1	4	1	7	50
3	1	200923915022	4.602	3	12	1	4	50
3	3	200923915413	13.677	1	4	1	7	50
3	3	200923915512	18.408	1	2	1	4	50
3	3	200923915512	18.408	2	2	2	4	50
